Id,SalePrice
1461,128262.83
1462,156161.94
1463,182526.03
1464,189275.84
1465,195771.58
1466,176698.12
1467,171749.39
1468,167778.39
1469,182534.95
1470,119337.42
1471,193421.77
1472,94930.805
1473,105627.516
1474,158352.28
1475,125433.42
1476,428153.53
1477,254254.44
1478,302667.5
1479,249203.67
1480,482265.56
1481,329922.75
1482,208558.55
1483,169464.86
1484,171688.27
1485,170081.5
1486,197666.6
1487,346346.34
1488,233405.42
1489,200105.31
1490,217316.56
1491,190099.3
1492,94047.82
1493,180839.73
1494,295378.1
1495,270771.16
1496,235936.25
1497,189703.6
1498,157470.97
1499,156102.94
1500,150201.67
1501,181452.38
1502,153529.03
1503,311085.72
1504,242757.61
1505,228931.83
1506,184601.47
1507,247681.1
1508,195198.92
1509,164069.78
1510,143021.4
1511,145310.1
1512,174239.0
1513,140525.1
1514,167798.4
1515,205554.78
1516,159129.8
1517,157680.33
1518,134760.52
1519,225998.22
1520,135124.5
1521,141686.45
1522,165401.2
1523,111916.46
1524,127017.89
1525,128257.82
1526,120427.5
1527,106839.54
1528,135608.86
1529,151895.83
1530,180221.22
1531,108683.266
1532,99404.875
1533,146209.72
1534,119642.36
1535,162585.92
1536,113533.86
1537,81924.05
1538,178218.5
1539,202272.53
1540,100336.46
1541,147416.16
1542,146906.47
1543,226988.11
1544,84965.84
1545,104864.74
1546,128155.83
1547,134725.48
1548,131265.7
1549,121940.84
1550,147183.53
1551,117240.12
1552,132702.66
1553,145317.45
1554,109517.61
1555,160444.88
1556,81591.8
1557,119560.734
1558,94137.055
1559,87839.5
1560,144552.81
1561,155335.34
1562,129068.26
1563,121067.18
1564,144955.14
1565,151961.1
1566,232393.98
1567,78141.86
1568,227865.64
1569,137078.5
1570,136418.14
1571,131190.28
1572,154343.22
1573,234178.92
1574,104666.05
1575,208755.48
1576,227482.02
1577,195606.23
1578,148716.42
1579,136771.44
1580,189631.52
1581,151701.3
1582,125764.76
1583,325699.16
1584,231528.61
1585,141316.17
1586,70299.73
1587,107140.234
1588,161713.64
1589,96959.55
1590,131942.7
1591,99657.45
1592,127946.19
1593,132114.5
1594,152373.44
1595,120560.34
1596,256837.55
1597,190982.11
1598,211745.58
1599,179719.28
1600,170369.22
1601,76328.16
1602,120249.7
1603,69859.61
1604,292975.1
1605,247688.19
1606,166206.38
1607,156162.64
1608,215840.1
1609,190410.61
1610,148108.47
1611,138586.89
1612,159119.9
1613,160806.5
1614,126799.37
1615,86438.875
1616,72466.414
1617,90063.34
1618,130699.234
1619,140333.2
1620,159115.05
1621,132094.9
1622,137326.77
1623,295138.78
1624,213001.23
1625,128041.87
1626,173616.14
1627,187442.08
1628,282666.75
1629,179867.42
1630,350250.2
1631,231956.34
1632,253787.28
1633,166313.17
1634,186770.53
1635,178140.12
1636,157576.9
1637,178570.02
1638,199773.1
1639,177182.92
1640,259842.27
1641,180409.89
1642,221984.56
1643,235781.6
1644,237931.77
1645,190440.06
1646,158587.48
1647,162729.55
1648,134950.45
1649,139164.08
1650,116246.28
1651,125555.07
1652,94873.25
1653,96575.29
1654,148740.77
1655,145809.34
1656,149450.44
1657,148459.25
1658,150383.77
1659,130969.69
1660,147774.7
1661,485716.53
1662,374924.2
1663,382668.78
1664,442842.0
1665,317526.62
1666,316477.72
1667,372184.53
1668,340228.12
1669,311210.7
1670,351003.1
1671,259124.7
1672,518827.44
1673,316215.28
1674,248858.38
1675,183558.81
1676,186395.17
1677,217752.8
1678,455032.53
1679,413235.06
1680,320379.3
1681,264270.5
1682,284773.25
1683,179223.5
1684,171920.25
1685,174609.27
1686,171964.9
1687,166906.75
1688,184028.17
1689,190522.27
1690,185609.23
1691,173588.0
1692,272638.2
1693,165183.14
1694,183031.05
1695,166866.19
1696,273178.97
1697,172859.25
1698,384102.2
1699,314603.2
1700,250185.38
1701,253769.98
1702,254090.66
1703,246133.31
1704,292121.84
1705,234658.02
1706,418346.56
1707,216587.6
1708,211287.98
1709,283645.2
1710,229669.03
1711,259603.36
1712,238767.45
1713,263413.94
1714,232758.62
1715,206846.89
1716,177084.39
1717,164216.97
1718,137608.23
1719,211106.8
1720,243353.2
1721,159623.05
1722,123002.88
1723,153624.5
1724,210199.75
1725,232660.72
1726,190781.53
1727,161378.36
1728,177576.33
1729,160980.52
1730,165366.7
1731,118928.58
1732,130634.85
1733,118042.45
1734,119303.086
1735,129501.03
1736,113539.63
1737,347521.97
1738,217250.12
1739,278296.97
1740,220509.05
1741,183645.31
1742,179110.73
1743,176564.78
1744,316130.06
1745,230579.67
1746,203169.95
1747,207968.39
1748,224260.84
1749,149451.25
1750,133614.52
1751,237516.39
1752,117801.26
1753,139642.36
1754,201017.75
1755,164123.53
1756,125349.8
1757,121904.97
1758,147969.19
1759,161645.55
1760,160844.84
1761,140125.11
1762,167508.1
1763,179234.88
1764,116174.9
1765,178564.88
1766,170965.22
1767,212313.27
1768,146917.52
1769,169946.86
1770,141557.86
1771,135998.34
1772,140502.9
1773,130321.91
1774,112945.08
1775,141378.34
1776,128816.81
1777,114936.54
1778,142194.72
1779,118117.63
1780,183247.66
1781,137945.47
1782,94512.78
1783,140340.02
1784,101360.586
1785,125134.21
1786,145665.4
1787,168041.27
1788,53318.555
1789,101561.734
1790,91975.19
1791,190059.52
1792,154785.84
1793,131213.92
1794,148565.98
1795,137512.33
1796,128197.73
1797,124540.14
1798,122667.66
1799,120885.766
1800,136967.5
1801,131553.28
1802,145019.47
1803,148220.17
1804,140090.22
1805,133604.66
1806,114319.26
1807,127522.82
1808,121423.86
1809,121574.95
1810,154152.42
1811,108374.77
1812,103809.89
1813,126576.76
1814,89000.33
1815,61773.227
1816,98856.66
1817,110477.47
1818,132562.67
1819,111739.11
1820,51050.11
1821,117141.15
1822,146128.5
1823,39116.105
1824,139878.34
1825,131599.75
1826,106294.62
1827,106242.96
1828,138540.4
1829,110085.67
1830,138513.66
1831,161037.02
1832,93455.57
1833,138128.31
1834,117910.28
1835,145570.31
1836,117325.95
1837,83618.07
1838,116882.75
1839,92747.375
1840,165092.4
1841,151599.28
1842,82025.6
1843,134110.97
1844,142897.9
1845,141574.27
1846,156282.1
1847,163041.94
1848,49673.234
1849,114435.766
1850,128592.43
1851,149983.83
1852,134978.67
1853,131816.6
1854,166162.28
1855,143135.94
1856,222411.3
1857,159627.25
1858,137982.38
1859,120877.73
1860,150583.11
1861,121482.98
1862,305765.75
1863,302554.1
1864,302554.1
1865,342024.72
1866,335534.53
1867,240227.72
1868,307508.53
1869,201870.19
1870,237629.0
1871,253207.17
1872,170859.94
1873,238370.83
1874,144520.7
1875,206356.5
1876,194020.7
1877,214390.55
1878,208116.73
1879,139915.62
1880,132291.75
1881,235920.23
1882,264303.66
1883,196533.4
1884,211284.31
1885,258296.3
1886,301561.03
1887,203705.7
1888,283158.34
1889,161464.84
1890,130307.664
1891,142747.6
1892,108296.805
1893,134801.44
1894,128707.71
1895,140676.45
1896,123420.46
1897,112660.055
1898,108294.21
1899,154856.36
1900,151397.75
1901,173865.61
1902,138898.9
1903,218846.64
1904,147850.16
1905,196828.08
1906,164879.66
1907,205176.03
1908,117383.87
1909,136077.31
1910,125501.875
1911,208626.61
1912,269728.47
1913,140388.78
1914,65268.13
1915,352726.78
1916,64170.234
1917,264354.53
1918,140293.3
1919,159662.75
1920,146326.88
1921,434426.6
1922,332373.88
1923,223771.83
1924,216578.9
1925,216944.27
1926,394118.9
1927,143994.88
1928,157569.16
1929,123308.61
1930,133825.22
1931,135749.64
1932,134830.89
1933,174624.75
1934,180919.47
1935,177987.16
1936,186090.2
1937,181929.64
1938,172098.84
1939,256041.75
1940,190268.55
1941,169512.39
1942,184973.98
1943,210260.11
1944,343273.44
1945,368341.16
1946,168681.7
1947,334485.3
1948,180555.12
1949,241447.7
1950,178805.55
1951,264221.4
1952,222428.08
1953,166510.42
1954,187154.86
1955,134406.05
1956,289238.16
1957,152154.94
1958,308244.34
1959,134555.4
1960,116429.21
1961,118192.95
1962,94466.555
1963,109461.266
1964,107050.83
1965,145424.56
1966,148269.97
1967,301060.75
1968,464717.1
1969,402629.47
1970,452866.7
1971,479004.88
1972,383299.16
1973,271454.75
1974,312204.5
1975,498747.6
1976,262013.14
1977,335256.84
1978,395715.16
1979,308719.78
1980,196488.33
1981,349986.2
1982,237329.75
1983,214641.67
1984,171303.64
1985,210000.86
1986,199053.02
1987,185542.83
1988,178273.92
1989,192336.66
1990,220631.1
1991,238118.48
1992,214372.55
1993,165203.67
1994,240649.75
1995,181645.3
1996,239719.06
1997,332177.47
1998,348968.5
1999,261121.19
2000,306096.84
2001,257049.55
2002,237004.64
2003,250847.14
2004,262491.9
2005,225638.44
2006,239638.19
2007,250271.92
2008,217662.05
2009,182886.19
2010,192137.98
2011,145411.02
2012,173735.62
2013,180043.6
2014,184986.39
2015,199784.75
2016,192427.16
2017,203494.7
2018,115437.26
2019,134681.95
2020,104620.14
2021,110533.23
2022,180726.55
2023,138616.28
2024,242950.4
2025,384559.03
2026,177477.52
2027,152226.03
2028,156383.5
2029,170093.27
2030,262016.11
2031,234326.66
2032,268922.3
2033,251863.73
2034,162408.28
2035,213117.33
2036,192058.4
2037,191334.77
2038,292523.94
2039,231093.89
2040,343929.25
2041,285262.2
2042,203455.78
2043,174371.83
2044,177515.25
2045,215106.53
2046,138024.23
2047,150198.48
2048,139549.64
2049,136638.75
2050,189470.23
2051,113868.47
2052,128075.73
2053,149681.75
2054,85474.766
2055,161767.95
2056,134855.77
2057,124489.69
2058,237135.23
2059,122662.164
2060,173808.38
2061,177909.73
2062,136709.42
2063,117145.016
2064,142766.64
2065,117624.94
2066,175019.36
2067,115362.34
2068,123972.98
2069,89140.77
2070,105476.84
2071,98973.055
2072,132105.5
2073,135893.61
2074,182031.58
2075,148975.89
2076,120254.55
2077,154863.27
2078,129899.21
2079,131364.48
2080,117281.375
2081,120345.53
2082,111043.66
2083,143715.27
2084,110436.27
2085,127722.24
2086,127463.76
2087,119412.43
2088,97817.08
2089,83498.586
2090,131152.52
2091,125424.125
2092,130233.266
2093,121446.39
2094,116820.51
2095,154673.62
2096,84541.68
2097,89780.43
2098,135198.02
2099,65252.82
2100,96216.234
2101,123527.05
2102,125115.65
2103,111005.58
2104,132472.23
2105,126764.07
2106,62087.176
2107,225814.23
2108,123955.305
2109,118801.945
2110,136269.9
2111,150894.0
2112,143430.31
2113,120721.5
2114,108143.43
2115,162339.64
2116,121331.43
2117,141400.86
2118,120170.586
2119,102018.25
2120,108890.18
2121,88167.945
2122,104467.13
2123,89873.53
2124,163824.67
2125,129369.96
2126,158092.77
2127,153207.75
2128,120071.336
2129,105005.08
2130,137487.9
2131,146523.11
2132,115431.15
2133,130046.695
2134,119729.01
2135,111258.17
2136,63999.91
2137,114038.88
2138,127666.97
2139,157094.84
2140,144750.23
2141,145256.86
2142,133374.06
2143,144146.38
2144,109251.69
2145,139486.52
2146,161209.52
2147,141120.83
2148,122714.51
2149,147412.95
2150,226541.95
2151,114672.14
2152,181976.62
2153,160180.78
2154,104422.734
2155,131558.22
2156,257864.33
2157,223088.25
2158,238564.5
2159,204939.47
2160,168203.12
2161,237070.92
2162,411019.2
2163,344814.53
2164,244315.98
2165,185952.69
2166,149201.83
2167,210557.44
2168,208272.2
2169,197045.84
2170,225149.56
2171,145050.4
2172,136819.44
2173,150068.9
2174,230368.56
2175,307246.7
2176,329711.38
2177,242567.77
2178,212594.53
2179,141465.05
2180,212738.81
2181,187026.62
2182,221622.53
2183,189587.73
2184,130332.19
2185,115427.96
2186,144242.19
2187,149698.3
2188,152094.39
2189,187892.7
2190,78840.91
2191,81426.14
2192,94475.5
2193,97976.23
2194,98848.53
2195,112979.47
2196,109621.33
2197,121262.36
2198,157100.58
2199,174676.72
2200,148043.84
2201,143629.19
2202,223978.0
2203,165299.6
2204,180719.61
2205,121178.36
2206,151109.78
2207,201931.44
2208,252166.45
2209,204910.22
2210,128940.49
2211,119118.914
2212,116089.93
2213,102784.88
2214,139978.28
2215,110990.13
2216,140371.92
2217,75096.97
2218,69655.62
2219,54228.74
2220,63010.01
2221,349233.22
2222,255713.06
2223,283321.4
2224,217811.66
2225,128019.47
2226,178414.89
2227,202884.22
2228,270274.25
2229,250185.33
2230,147543.89
2231,213076.78
2232,175907.36
2233,169476.53
2234,249461.55
2235,216159.64
2236,270012.6
2237,353895.16
2238,203575.67
2239,111648.32
2240,161797.56
2241,168416.9
2242,131247.94
2243,129004.26
2244,101869.99
2245,103444.88
2246,147173.53
2247,106036.29
2248,126367.25
2249,124615.93
2250,132806.02
2251,119028.24
2252,178648.64
2253,158478.16
2254,174345.95
2255,187032.11
2256,186240.03
2257,205688.81
2258,172970.3
2259,174635.94
2260,165263.02
2261,188531.84
2262,209615.34
2263,354669.97
2264,414909.8
2265,190599.62
2266,293045.53
2267,377216.12
2268,376262.78
2269,149507.17
2270,183077.69
2271,223063.33
2272,195341.48
2273,165974.56
2274,171126.75
2275,165953.84
2276,187899.52
2277,184280.83
2278,154224.77
2279,126512.664
2280,121832.77
2281,168024.44
2282,180125.81
2283,98571.64
2284,114565.15
2285,139337.56
2286,127127.72
2287,350165.1
2288,273107.94
2289,408804.78
2290,433373.6
2291,324704.5
2292,404881.12
2293,472530.16
2294,423001.88
2295,447739.88
2296,280133.94
2297,307691.66
2298,316299.06
2299,433833.7
2300,330278.06
2301,287193.12
2302,236746.66
2303,253684.8
2304,233950.36
2305,176312.56
2306,170658.02
2307,184872.19
2308,219712.05
2309,281899.7
2310,221022.95
2311,189803.44
2312,161439.2
2313,175634.31
2314,171275.83
2315,175892.53
2316,192995.47
2317,184527.83
2318,174145.56
2319,180507.55
2320,190415.84
2321,233226.19
2322,174039.8
2323,178482.81
2324,164924.22
2325,204476.9
2326,162524.44
2327,216093.14
2328,227786.14
2329,184895.84
2330,175371.42
2331,367505.47
2332,423436.8
2333,310600.28
2334,253729.69
2335,258044.88
2336,330771.94
2337,211196.56
2338,290561.62
2339,206958.33
2340,392007.44
2341,206922.48
2342,236660.19
2343,231385.92
2344,236771.64
2345,238171.77
2346,230079.2
2347,203076.27
2348,238054.52
2349,161380.22
2350,288352.47
2351,267054.34
2352,250095.56
2353,248926.75
2354,135073.6
2355,148543.72
2356,152227.02
2357,196745.12
2358,195632.89
2359,122397.49
2360,118505.17
2361,143590.83
2362,274959.44
2363,138752.16
2364,154086.44
2365,226748.56
2366,190747.5
2367,215686.25
2368,217705.75
2369,212723.78
2370,174591.42
2371,174084.42
2372,188056.86
2373,286332.47
2374,300418.97
2375,257319.06
2376,277814.2
2377,366827.38
2378,140072.02
2379,201826.66
2380,143762.4
2381,159817.25
2382,196992.02
2383,200713.64
2384,247122.52
2385,160744.89
